playerID,yearID,teamID,lgID,AB,R,H,X2B,X3B,HR,RBI,SB,BB,SO,HBP,SH,SF
garzama01,2016,MIL,NL,28,1,1,0,0,0,0,0,2,17,0,3,0
gattiev01,2016,HOU,AL,447,58,112,19,0,32,72,2,43,127,4,0,5
gausmke01,2016,BAL,AL,2,0,0,0,0,0,0,0,1,2,0,0,0
gearrco01,2016,SFN,NL,1,0,1,0,0,0,0,0,0,0,0,0,0
geedi01,2016,KCA,AL,1,0,0,0,0,0,0,0,0,0,0,2,0
geltzst01,2016,TBA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
gennesc01,2016,MIL,NL,498,58,131,30,1,14,56,8,38,114,2,1,2
gentrcr01,2016,LAA,AL,34,2,5,1,0,0,2,0,3,6,1,1,0
germego01,2016,COL,NL,3,0,0,0,0,0,0,0,0,1,0,0,0
giavojo01,2016,LAA,AL,346,44,90,20,1,6,31,4,13,39,1,4,3
gibsoky01,2016,MIN,AL,7,1,0,0,0,0,0,0,1,5,0,0,0
gileske01,2016,HOU,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
gillaco01,2016,SFN,NL,191,24,50,8,4,6,25,1,12,28,1,0,1
gilleco01,2016,MIA,NL,51,7,12,3,2,0,5,0,3,14,0,0,1
gilmase01,2016,NYN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
gimench01,2016,CLE,AL,139,17,30,4,0,4,11,0,10,41,1,4,1
giolilu01,2016,WAS,NL,4,1,1,0,0,0,0,0,0,1,0,2,0
girodch01,2016,TOR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
givenmy01,2016,BAL,AL,2,0,0,0,0,0,0,0,0,1,0,0,0
glasnty01,2016,PIT,NL,7,0,1,0,0,0,0,0,0,4,0,0,0
gloveko01,2016,WAS,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
godleza01,2016,ARI,NL,18,1,2,0,0,0,0,0,0,9,0,1,0
goedder01,2016,NYN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
goeddty01,2016,PHI,NL,213,17,41,3,3,4,16,3,17,52,2,1,1
goforda01,2016,MIL,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
goinsry01,2016,TOR,AL,183,13,34,9,2,3,12,1,9,48,1,3,0
goldspa01,2016,ARI,NL,579,106,172,33,3,24,95,32,110,150,7,0,8
gomesya01,2016,CLE,AL,251,22,42,11,1,9,34,0,9,69,2,0,2
gomezca01,2016,HOU,AL,295,27,62,16,1,5,29,13,21,100,4,3,0
gomezje01,2016,PHI,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
gonzaad01,2016,LAN,NL,568,69,162,31,0,18,90,0,55,117,4,0,6
gonzaca01,2016,COL,NL,584,87,174,42,2,25,100,2,46,129,1,0,1
gonzach01,2016,TEX,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
gonzaer01,2016,CLE,AL,16,2,5,0,0,0,0,0,1,8,0,0,0
gonzagi01,2016,WAS,NL,52,1,7,2,0,0,2,0,0,24,1,5,1
gonzama01,2016,HOU,AL,484,55,123,26,3,13,51,12,22,118,5,6,1
gonzami03,2016,CHA,AL,1,0,0,0,0,0,0,0,0,1,0,0,0
gonzase01,2016,PHI,NL,1,0,0,0,0,0,0,0,0,0,0,0,0
goodwbr01,2016,WAS,NL,42,1,12,4,1,0,5,0,2,14,0,0,0
goodyni01,2016,NYA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
gordoal01,2016,KCA,AL,445,62,98,16,2,17,40,8,52,148,8,0,1
gordode01,2016,MIA,NL,325,47,87,7,6,1,14,30,18,55,0,1,1
gorete01,2016,KCA,AL,3,6,0,0,0,0,0,11,0,1,0,0,0
gorzeto01,2016,CLE,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
gosean01,2016,DET,AL,91,11,19,2,2,2,7,0,9,38,1,0,0
gosewtu01,2016,ARI,NL,90,8,14,1,1,3,7,0,7,22,1,1,0
gosseph01,2016,ARI,NL,220,26,61,12,1,2,13,3,15,46,1,2,2
gotttr01,2016,WAS,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
gourryu01,2016,HOU,AL,130,13,34,7,0,3,15,1,5,12,1,0,1
gracema02,2016,WAS,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
grahajr01,2016,MIN,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
grandcu01,2016,NYN,NL,545,88,129,24,5,30,59,4,74,130,9,0,5
grandya01,2016,LAN,NL,390,49,89,14,1,27,72,1,64,116,2,0,1
grateju01,2016,LAA,AL,14,2,4,2,0,0,3,0,0,3,0,1,0
graveke01,2016,OAK,AL,4,0,0,0,0,0,0,0,0,3,0,1,0
grayjo02,2016,COL,NL,47,2,7,2,0,0,4,0,2,30,0,6,0
grayso01,2016,OAK,AL,2,0,0,0,0,0,0,0,0,1,0,1,0
greench03,2016,NYA,AL,4,0,0,0,0,0,0,0,0,4,0,0,0
greengr01,2016,SFN,NL,46,7,12,2,0,1,7,0,3,8,0,0,1
greensh02,2016,DET,AL,2,0,0,0,0,0,0,0,0,0,0,0,0
gregelu01,2016,HOU,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
gregodi01,2016,NYA,AL,562,68,155,32,2,20,70,7,19,82,6,5,5
greinza01,2016,ARI,NL,52,4,11,1,0,0,3,1,3,9,0,3,2
grichra01,2016,SLN,NL,446,66,107,29,3,24,68,5,28,141,3,0,1
griffaj01,2016,TEX,AL,2,0,0,0,0,0,0,0,0,2,0,0,0
grillja01,2016,ATL,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
grimmju01,2016,CHN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
grossro01,2016,MIN,AL,332,49,93,19,1,11,37,2,55,96,2,0,0
gsellro01,2016,NYN,NL,15,0,1,0,0,0,0,0,0,9,0,2,0
guaipma01,2016,SEA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
guerrde01,2016,LAA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
guerrja01,2016,LAA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
guerrju02,2016,MIL,NL,35,2,8,2,0,0,0,0,0,13,0,8,0
guerrta01,2016,SDN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
gurkaja01,2016,COL,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
gustaja01,2016,HOU,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
gutiefr01,2016,SEA,AL,248,33,61,9,0,14,39,1,29,85,3,0,3
guyerbr01,2016,TBA,AL,212,27,51,12,1,7,18,2,12,42,23,1,1
gyorkje01,2016,SLN,NL,400,58,97,9,1,30,59,0,37,96,0,0,1
hahnje01,2016,OAK,AL,1,0,0,0,0,0,0,0,0,1,0,0,0
haleda02,2016,COL,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
hallco01,2016,MIA,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
hamelco01,2016,TEX,AL,8,0,1,0,0,0,0,0,0,1,0,0,0
hamilbi02,2016,CIN,NL,411,69,107,19,3,3,17,58,36,93,1,11,1
hammeja01,2016,CHN,NL,65,6,16,3,0,0,7,0,1,24,0,3,0
handbr01,2016,SDN,NL,4,0,0,0,0,0,0,0,0,1,0,1,0
hanigmi01,2016,ARI,NL,109,9,25,2,1,5,17,0,12,27,1,0,1
hanigry01,2016,BOS,AL,105,9,18,4,0,1,14,0,7,27,1,0,0
hansoal01,2016,PIT,NL,31,5,7,1,0,0,1,2,2,5,0,0,0
happja01,2016,TOR,AL,7,2,2,0,0,0,0,0,0,3,0,3,0
hardybl01,2016,DET,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
hardyjj01,2016,BAL,AL,405,43,109,29,0,9,48,0,26,68,0,1,6
harpebr03,2016,WAS,NL,506,84,123,24,2,24,86,21,108,117,3,0,10
harrelu01,2016,ATL,NL,8,0,0,0,0,0,0,0,0,2,0,0,0
harrijo05,2016,PIT,NL,487,57,138,25,7,4,59,19,18,76,5,4,8
harriwi02,2016,HOU,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
hartdo01,2016,BAL,AL,1,0,0,0,0,0,0,0,0,1,0,0,0
harvema01,2016,NYN,NL,22,2,3,1,0,0,0,0,0,8,0,3,0
hatchch02,2016,LAN,NL,3,0,1,0,0,0,1,0,0,0,0,0,0
hathast01,2016,ARI,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
hayesdr01,2016,CIN,NL,1,0,0,0,0,0,0,0,0,0,0,1,0
hazelje01,2016,SLN,NL,200,35,47,7,3,12,28,5,18,64,0,4,2
headlch01,2016,NYA,AL,467,58,118,18,1,14,51,8,51,118,6,0,5
healyry01,2016,OAK,AL,269,36,82,20,0,13,37,0,12,60,1,1,0
heanean01,2016,LAA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
hechaad01,2016,MIA,NL,508,52,120,17,6,3,38,1,33,73,1,2,3
hedgeau01,2016,SDN,NL,24,2,3,1,0,0,1,0,0,7,1,0,1
heisech01,2016,WAS,NL,139,18,30,3,1,9,17,0,13,44,2,0,1
hellebe01,2016,NYA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
hellije01,2016,PHI,NL,54,3,9,1,0,0,4,0,4,24,0,8,0
hembrhe01,2016,BOS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
hendeji01,2016,NYN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
hendrky01,2016,CHN,NL,58,1,8,0,0,0,2,0,1,29,1,8,0
hendrli01,2016,OAK,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
heredgu01,2016,SEA,AL,92,12,23,3,0,1,12,1,12,15,2,1,0
hernace02,2016,PHI,NL,547,67,161,14,11,6,39,17,66,116,2,5,2
hernada01,2016,PHI,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
hernaen02,2016,LAN,NL,216,25,41,8,0,7,18,2,28,64,0,0,0
hernafe02,2016,SEA,AL,6,0,0,0,0,0,0,0,0,3,0,2,0
hernago01,2016,SFN,NL,54,7,14,5,0,2,4,0,3,11,0,0,0
hernama02,2016,BOS,AL,51,11,15,1,0,1,5,1,5,10,0,0,0
hernaos01,2016,ARI,NL,11,1,2,0,0,1,1,0,0,0,0,0,0
hernate01,2016,HOU,AL,100,15,23,7,0,4,11,0,11,28,0,0,1
herreke01,2016,KCA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
herreod01,2016,PHI,NL,583,87,167,21,6,15,49,25,63,134,6,2,2
herrmch01,2016,ARI,NL,148,21,42,5,4,6,28,4,16,44,0,1,1
herrmfr01,2016,PHI,NL,1,0,0,0,0,0,0,0,0,1,0,0,0
hesslke01,2016,ARI,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
hestoch01,2016,SFN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
heywaja01,2016,CHN,NL,530,61,122,27,1,7,49,11,54,93,5,1,2
hicksaa01,2016,NYA,AL,327,32,71,13,1,8,31,3,30,68,0,1,3
hicksjo02,2016,DET,AL,2,1,1,1,0,0,0,0,0,0,0,0,0
hillaa01,2016,MIL,NL,254,34,72,11,0,8,29,4,30,43,2,0,4
hillri01,2016,OAK,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
hinojda01,2016,PHI,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
hochelu01,2016,KCA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
hoffmje02,2016,COL,NL,8,0,0,0,0,0,0,0,0,2,0,1,0
holadbr01,2016,TEX,AL,84,14,20,6,1,2,13,0,5,16,2,1,2
holdejo02,2016,NYA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
hollade01,2016,TEX,AL,2,0,1,0,0,0,0,0,0,1,0,0,0
hollima01,2016,SLN,NL,382,48,94,20,1,20,62,0,35,71,8,0,1
holtbr01,2016,BOS,AL,290,45,74,16,0,7,34,4,27,58,3,1,3
holtty01,2016,CIN,NL,179,21,42,5,3,0,13,4,23,48,2,3,1
hoodde01,2016,MIA,NL,25,3,6,1,0,1,2,0,0,11,0,0,0
hoovejj01,2016,CIN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
hosmeer01,2016,KCA,AL,605,80,161,24,1,25,104,5,57,132,1,0,4
housetj01,2016,CLE,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
howarry01,2016,PHI,NL,331,35,65,10,0,25,59,0,27,114,1,0,3
howeljp01,2016,LAN,NL,2,0,0,0,0,0,0,0,0,2,0,0,0
hoyinja01,2016,TEX,AL,46,8,10,2,0,0,5,1,3,8,0,0,0
hoytja01,2016,HOU,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
hudsoda01,2016,ARI,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
huffda01,2016,LAA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
hugheja02,2016,PIT,NL,1,0,0,0,0,0,0,0,0,1,0,0,0
hugheph01,2016,MIN,AL,2,0,0,0,0,0,0,0,0,2,0,0,0
hundlni01,2016,COL,NL,289,30,75,20,1,10,48,0,25,65,1,1,1
huntece01,2016,PHI,NL,34,3,3,0,0,1,1,0,2,6,0,0,0
hunteto02,2016,CLE,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
hurshja01,2016,ATL,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
hutchdr01,2016,TOR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
iannech01,2016,SEA,AL,295,23,62,14,0,7,24,0,38,83,2,1,2
iglesjo01,2016,DET,AL,467,57,119,26,0,4,32,7,28,50,8,7,3
iglesra01,2016,CIN,NL,11,0,1,0,0,0,0,0,0,2,0,0,0
inciaen01,2016,ATL,NL,522,85,152,24,7,3,29,16,45,68,4,5,2
infanom01,2016,KCA,AL,134,16,32,9,1,0,11,0,9,23,0,2,4
iribahe01,2016,CIN,NL,45,6,14,0,3,0,2,1,0,11,0,0,0
iwakuhi01,2016,SEA,AL,2,0,0,0,0,0,0,0,0,1,0,1,0
jacksau01,2016,CHA,AL,181,24,46,12,2,0,18,2,17,39,1,2,2
jacksed01,2016,MIA,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
jackslu01,2016,TEX,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
janispa01,2016,BAL,AL,31,3,6,1,0,0,0,0,3,3,1,0,0
jankotr01,2016,SDN,NL,335,53,82,13,2,2,12,30,42,100,2,3,0
janseke01,2016,LAN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
jasojo01,2016,PIT,NL,380,45,102,25,3,8,42,0,45,74,5,1,1
jayjo02,2016,SDN,NL,347,49,101,26,1,2,26,2,19,78,6,1,0
jeffrje01,2016,MIL,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
jenkity01,2016,ATL,NL,13,0,0,0,0,0,0,0,0,4,0,4,0
jennida01,2016,CHA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
jennide01,2016,TBA,AL,200,22,40,7,1,7,20,2,21,58,2,1,1
jenseky01,2016,ARI,NL,31,5,6,0,1,2,7,0,2,13,1,0,0
jepseke01,2016,MIN,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
jimenub01,2016,BAL,AL,4,0,0,0,0,0,0,0,0,1,0,0,0
johnsch05,2016,MIA,NL,243,20,54,11,0,5,24,0,19,78,1,1,0
johnser04,2016,CHA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
johnsji04,2016,ATL,NL,1,0,0,0,0,0,0,0,0,1,0,0,0
johnske05,2016,ATL,NL,121,8,26,6,0,1,10,1,10,25,0,0,1
johnsmi04,2016,LAN,NL,6,1,1,0,0,0,0,0,0,1,0,0,0
johnsst02,2016,SEA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
jonesad01,2016,BAL,AL,619,86,164,19,0,29,83,2,39,115,5,1,8
jonesja07,2016,DET,AL,28,3,6,3,0,0,2,0,0,12,0,0,0
jonesna01,2016,CHA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
josepca01,2016,BAL,AL,132,7,23,3,0,0,0,0,7,28,0,2,0
josepto01,2016,PHI,NL,315,47,81,15,0,21,47,1,22,75,4,0,6
joycema01,2016,PIT,NL,231,45,56,10,1,13,42,1,59,67,3,0,0
judgeaa01,2016,NYA,AL,84,10,15,2,0,4,10,0,9,42,1,0,1
jungmta01,2016,MIL,NL,8,1,1,0,0,0,0,0,0,4,0,0,0
kahnlto01,2016,CHA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
kalisry01,2016,CHN,NL,7,1,2,0,0,0,2,0,1,0,1,1,0
kangju01,2016,PIT,NL,318,45,81,19,0,21,62,3,36,79,14,0,2
karnsna01,2016,SEA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0
kawasmu01,2016,CHN,NL,21,3,7,2,0,0,1,2,4,5,1,0,0
kazmisc01,2016,LAN,NL,43,3,5,0,0,0,2,0,1,24,0,6,0
kelake01,2016,TEX,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
kellesh01,2016,WAS,NL,1,0,0,0,0,0,0,0,0,1,0,0,0
kellyca01,2016,ATL,NL,2,0,0,0,0,0,0,0,0,1,0,1,0
kellyca02,2016,SLN,NL,13,1,2,1,0,0,1,0,0,2,1,0,0
kellydo01,2016,MIA,NL,27,2,4,0,2,0,3,0,2,5,0,0,1
kellyjo05,2016,BOS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
kellyty01,2016,NYN,NL,58,9,14,1,1,1,7,0,11,9,0,0,2
kempma01,2016,SDN,NL,409,54,107,24,0,23,69,0,16,100,0,0,6
kempto01,2016,HOU,AL,120,15,26,4,3,1,7,2,14,27,0,1,1
kendrho01,2016,LAN,NL,487,65,124,26,2,8,40,10,50,96,3,0,3
kenneia01,2016,KCA,AL,3,0,0,0,0,0,0,0,0,2,0,0,0
kensilo01,2016,DET,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
keplema01,2016,MIN,AL,396,52,93,20,2,17,63,6,42,93,3,1,5
kershcl01,2016,LAN,NL,46,2,8,1,0,0,3,0,1,12,0,3,0
keuchda01,2016,HOU,AL,2,0,0,0,0,0,0,0,0,0,0,0,0
kiebosp01,2016,WAS,NL,0,1,0,0,0,0,0,0,1,0,0,0,0
kiekhde01,2016,SLN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0
kiermke01,2016,TBA,AL,366,55,90,20,2,12,37,21,40,74,7,0,1
kimbrcr01,2016,BOS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
kimhy01,2016,BAL,AL,305,36,92,16,1,6,22,1,36,51,4,0,1
kinslia01,2016,DET,AL,618,117,178,29,4,28,83,14,45,115,13,0,3
kintzbr01,2016,MIN,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
kipnija01,2016,CLE,AL,610,91,168,41,4,23,82,15,60,146,6,5,7
kirkmmi01,2016,SDN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
kivlepa01,2016,SDN,NL,16,5,4,0,0,1,2,0,2,9,1,0,0
kleinph01,2016,TEX,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
klubeco01,2016,CLE,AL,4,1,1,1,0,0,0,0,0,3,0,2,0
knebeco01,2016,MIL,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
kochma01,2016,ARI,NL,3,0,0,0,0,0,0,0,1,3,0,2,0
koehlto01,2016,MIA,NL,51,1,5,0,0,0,4,0,1,28,0,4,0
kontoge01,2016,SFN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
kratzer01,2016,HOU,AL,29,0,2,1,0,0,0,0,1,14,0,0,0
krolia01,2016,ATL,NL,1,0,0,0,0,0,0,0,0,0,0,0,0
kuhlch01,2016,PIT,NL,23,0,2,0,0,0,0,0,1,9,0,2,0
lackejo01,2016,CHN,NL,63,1,6,2,0,0,2,0,2,31,0,4,0
ladenty01,2016,OAK,AL,48,6,4,0,0,0,1,2,1,13,0,1,0
lagarju01,2016,NYN,NL,142,15,34,7,2,3,9,4,11,27,2,4,1
lakeju01,2016,TOR,AL,35,5,7,3,0,1,2,1,4,11,0,0,0
lallibl01,2016,ATL,NL,13,0,2,1,0,0,1,0,0,3,0,0,0
lamarry01,2016,BOS,AL,5,1,0,0,0,0,0,0,1,2,0,0,0
lambja01,2016,ARI,NL,523,81,130,31,9,29,91,6,64,154,3,0,4
lambjo02,2016,CIN,NL,20,0,1,0,0,0,0,0,1,12,0,1,0
lamboan01,2016,OAK,AL,1,0,0,0,0,0,0,0,0,0,0,0,0
lasteto01,2016,CHN,NL,148,17,40,12,1,2,11,0,18,27,2,0,0
latosma01,2016,CHA,AL,2,0,0,0,0,0,0,0,0,2,0,0,0
lawde01,2016,SFN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0
lawribr01,2016,CHA,AL,351,35,87,22,0,12,36,7,30,109,2,0,1
layneto01,2016,BOS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
leakemi01,2016,SLN,NL,49,3,7,1,0,0,4,0,3,19,0,3,0
leblawa01,2016,SEA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
leclejo01,2016,TEX,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
leeda02,2016,SEA,AL,292,33,74,9,0,14,49,0,20,74,5,0,0
lemahdj01,2016,COL,NL,552,104,192,32,8,11,66,11,66,80,3,8,6
leonar01,2016,TOR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
leonedo01,2016,ARI,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
leonsa01,2016,BOS,AL,252,36,78,17,2,7,35,0,23,66,2,4,2
lestejo01,2016,CHN,NL,59,3,6,3,0,0,6,0,6,18,0,10,0
lewisco01,2016,TEX,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
liberad01,2016,LAN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
lightpa01,2016,BOS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
linceti01,2016,LAA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
lindad01,2016,SEA,AL,401,48,96,17,0,20,58,0,26,89,1,0,2
lindofr01,2016,CLE,AL,604,99,182,30,3,15,78,19,57,88,5,3,15
liriafr01,2016,PIT,NL,42,2,12,1,0,1,5,0,0,16,0,0,0
lobatjo01,2016,WAS,NL,99,10,23,3,1,3,8,0,12,18,1,1,1
lobstky01,2016,PIT,NL,2,0,0,0,0,0,0,0,0,1,0,0,0
lockeje01,2016,PIT,NL,32,0,4,0,0,0,0,0,1,17,0,6,0
loewead01,2016,ARI,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
loganbo02,2016,COL,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
lohseky01,2016,TEX,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
loneyja01,2016,NYN,NL,343,30,91,16,1,9,34,0,16,37,5,1,1
longoev01,2016,TBA,AL,633,81,173,41,4,36,98,0,42,144,3,0,7
lopezja02,2016,SFN,NL,1,0,0,0,0,0,0,0,0,1,0,0,0
lopezra02,2016,CIN,NL,7,0,0,0,0,0,0,0,0,3,0,0,0
lopezre01,2016,WAS,NL,12,0,1,0,0,0,0,0,0,7,0,2,0
lorenmi01,2016,CIN,NL,5,1,1,0,0,1,3,0,0,2,0,0,0
loughda01,2016,PHI,NL,67,6,16,3,1,0,4,1,9,8,2,0,1
loupaa01,2016,TOR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
lowema01,2016,DET,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
lowrije01,2016,OAK,AL,338,30,89,12,1,2,27,0,26,65,1,0,4
lucrojo01,2016,MIL,NL,338,48,101,17,3,13,50,5,33,70,1,0,4
luebkco01,2016,PIT,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
lugose01,2016,NYN,NL,16,2,3,1,0,0,1,0,1,2,0,0,1
lylesjo01,2016,COL,NL,8,0,0,0,0,0,0,0,0,4,0,0,0
lyonsty01,2016,SLN,NL,4,0,0,0,0,0,0,0,0,2,0,0,0
machadi01,2016,DET,AL,10,1,1,0,0,0,0,0,3,4,0,0,0
machama01,2016,BAL,AL,640,105,188,40,1,37,96,0,48,120,3,0,5
madsory01,2016,OAK,AL,1,0,0,0,0,0,0,0,0,1,0,0,0
maedake01,2016,LAN,NL,57,5,7,1,0,1,4,0,1,16,0,8,0
magilma01,2016,CIN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
magnida01,2016,MIL,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
mahlegr01,2016,LAA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
mahtomi01,2016,TBA,AL,185,16,36,9,0,3,11,0,7,68,2,1,1
mailelu01,2016,TBA,AL,119,10,27,7,0,3,15,0,4,36,0,3,0
maldoma01,2016,MIL,NL,208,21,42,7,0,8,21,1,35,56,6,3,1
manaese01,2016,OAK,AL,2,0,0,0,0,0,0,0,0,1,0,0,0
mancitr01,2016,BAL,AL,14,3,5,1,0,3,5,0,0,4,1,0,0
manesse01,2016,SLN,NL,1,0,0,0,0,0,0,0,0,1,0,0,0
manshje01,2016,CLE,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
mantijo01,2016,DET,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
margoma01,2016,SDN,NL,37,4,9,4,1,0,3,2,0,7,0,0,0
marinjh01,2016,TBA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
mariomi01,2016,PHI,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
marisja01,2016,HOU,AL,287,40,60,18,1,5,21,10,16,83,3,4,1
markani01,2016,ATL,NL,599,67,161,38,0,13,89,0,71,101,5,0,9
marksju01,2016,TBA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
marksma01,2016,ATL,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
marquge01,2016,COL,NL,6,1,0,0,0,0,0,0,0,3,0,2,0
marrede01,2016,BOS,AL,12,0,1,0,0,0,0,0,2,5,0,0,0
marshev01,2016,ARI,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
marteje01,2016,LAA,AL,258,38,65,14,0,15,44,2,18,59,5,0,3
marteke01,2016,SEA,AL,437,55,113,21,2,1,33,11,18,84,2,3,6
marteke02,2016,PIT,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
martest01,2016,PIT,NL,489,71,152,34,5,9,46,47,23,104,16,1,0
martica04,2016,SLN,NL,59,5,14,1,0,0,6,0,0,13,1,4,1
martico01,2016,SEA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
martijd02,2016,DET,AL,460,69,141,35,2,22,68,1,49,128,3,0,5
martijo08,2016,SLN,NL,16,4,7,1,0,0,1,0,2,1,0,0,0
martile01,2016,SEA,AL,518,72,128,17,3,15,47,24,44,149,3,4,7
martimi02,2016,CLE,AL,60,10,17,3,0,1,3,0,2,13,0,1,0
martini01,2016,TEX,AL,2,0,0,0,0,0,0,0,0,1,0,0,0
martira04,2016,WAS,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
martiru01,2016,TOR,AL,455,62,105,16,0,20,74,2,64,148,10,1,5
martivi01,2016,DET,AL,553,65,160,22,0,27,86,0,50,90,4,0,3
mastrda01,2016,MIN,AL,9,1,0,0,0,0,0,1,2,4,0,0,0
mathije01,2016,MIA,NL,126,12,30,4,1,2,15,0,4,36,1,1,0
matusbr01,2016,BAL,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
matzst01,2016,NYN,NL,36,0,5,1,1,0,2,0,4,11,0,4,1
mauerjo01,2016,MIN,AL,494,68,129,22,4,11,49,2,79,93,1,0,2
maurebr01,2016,SDN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
maxwebr01,2016,OAK,AL,92,8,26,6,1,1,14,0,8,24,0,0,1
maybica01,2016,DET,AL,349,65,110,14,5,4,43,15,36,69,3,2,1
